2017-01-24T01:00:00.000,Queens,35.310533515731876,Staten Island,24.177685950413224,Connecticut,21.91176470588235,All Boroughs,30.0,Rockland County,38.529411764705884,Manhattan,58.05723443223443,Westchester,77.6547619047619,Bronx,25.184643510054844,Brooklyn,37.70730897009967,New Jersey,25.576923076923077,Nassau County,33.67948717948718
2017-02-23T01:00:00.000,Brooklyn,31.234555329260015,Bronx,24.59873617693523,Rockland County,43.125,All Boroughs,33.57142857142857,Connecticut,16.666666666666668,Queens,39.904761904761905,New Jersey,28.974358974358974,Staten Island,22.839233038348084,Manhattan,28.90446976336547,Nassau County,56.688311688311686,Westchester,46.28896103896104
2017-03-25T01:00:00.000,Manhattan,36.98125426039537,Brooklyn,56.401088929219604,Connecticut,18.333333333333332,All Boroughs,20.0,New Jersey,24.523809523809526,Queens,30.891938250428815,Rockland County,36.5625,Westchester,42.01470588235294,Bronx,23.43321917808219,Nassau County,40.0390625,Staten Island,23.380281690140844
2017-04-24T02:00:00.000,Queens,30.791843220338983,Manhattan,25.804074638233054,Staten Island,24.228703703703705,Nassau County,35.1875,New Jersey,24.677419354838708,Westchester,52.520161290322584,Rockland County,32.22222222222222,All Boroughs,35.0,Bronx,22.89936954413191,Brooklyn,47.04328072692492,Connecticut,21.5625
2017-05-24T02:00:00.000,Westchester,46.48,Manhattan,34.30538202787122,New Jersey,24.607843137254903,Rockland County,36.5,Nassau County,37.526595744680854,Queens,32.030165912518854,All Boroughs,24.09090909090909,Connecticut,17.0,Bronx,23.104636591478698,Brooklyn,33.1382252559727,Staten Island,24.40087145969499
2017-06-23T02:00:00.000,Bronx,28.12876254180602,Queens,31.466666666666665,Brooklyn,28.932222222222222,All Boroughs,25.0,Connecticut,45.0,Westchester,32.11764705882353,Rockland County,32.22222222222222,Nassau County,26.953125,Staten Island,27.5609756097561,Manhattan,29.0,New Jersey,41.25
2017-07-23T02:00:00.000,Brooklyn,27.762008733624455,Rockland County,30.0,New Jersey,35.0,Queens,30.391304347826086,Nassau County,31.25,Staten Island,30.51923076923077,Bronx,26.03560371517028,Westchester,51.923809523809524,Manhattan,33.74645390070922
2017-08-22T02:00:00.000,Manhattan,36.90305010893246,Brooklyn,31.150061500615006,Westchester,33.939655172413794,Rockland County,31.428571428571427,Staten Island,31.338056680161944,New Jersey,47.477777777777774,Connecticut,19.9,All Boroughs,41.0,Queens,32.424065420560744,Nassau County,26.838709677419356,Bronx,21.714285714285715
2017-09-21T02:00:00.000,Queens,30.778319123020708,Manhattan,35.89218645204561,Westchester,32.96410256410256,New Jersey,48.90151515151515,All Boroughs,31.25,Connecticut,23.0,Rockland County,33.77777777777778,Brooklyn,27.904718693284938,Staten Island,27.75633383010432,Nassau County,32.621212121212125,Bronx,20.92970123022847
2017-10-21T02:00:00.000,Queens,29.166309012875537,Rockland County,26.108695652173914,New Jersey,43.326530612244895,Connecticut,29.0,Westchester,32.42,Brooklyn,28.072127937336816,Nassau County,32.30102040816327,Bronx,22.39913544668588,Staten Island,25.29336188436831,All Boroughs,36.0,Manhattan,34.5056684910086
2017-11-20T01:00:00.000,Brooklyn,28.252151462994835,Westchester,36.40172413793103,Bronx,22.467550923732826,All Boroughs,32.0,Rockland County,33.38461538461539,New Jersey,40.205882352941174,Connecticut,35.391304347826086,Queens,28.95928636779506,Nassau County,34.83495145631068,Staten Island,24.024896265560166,Manhattan,34.558740978348034
2017-12-20T01:00:00.000,Bronx,26.743626062322946,Brooklyn,35.84465408805031,Manhattan,35.60327767470625,All Boroughs,38.0,Rockland County,42.075,Westchester,32.752,New Jersey,34.38,Connecticut,31.571428571428573,Queens,31.8679706601467,Staten Island,25.580121703853955,Nassau County,33.92941176470588
2018-01-19T01:00:00.000,Bronx,24.692692067457838,Queens,31.11482254697286,Connecticut,23.0,New Jersey,40.70454545454545,Rockland County,38.0,Manhattan,32.339672477548866,All Boroughs,56.75,Nassau County,34.08490566037736,Staten Island,24.759071117561685,Westchester,28.795774647887324,Brooklyn,32.099818511796734
2018-02-18T01:00:00.000,Manhattan,34.02138924184668,Brooklyn,31.63205592957017,Rockland County,42.77272727272727,Nassau County,38.60606060606061,New Jersey,46.214285714285715,Bronx,28.785018929150894,Queens,32.40868263473054,Westchester,30.76356589147287,Staten Island,25.584563758389262
2018-03-20T01:00:00.000,Manhattan,34.7304347826087,Staten Island,24.833333333333332,All Boroughs,38.0,New Jersey,43.294117647058826,Queens,36.502008032128515,Westchester,37.0448275862069,Nassau County,35.228813559322035,Bronx,27.86124845488257,Rockland County,32.293103448275865,Brooklyn,35.76060820367751
2018-04-19T02:00:00.000,Westchester,32.60585585585586,Manhattan,35.943420567637304,Nassau County,38.160714285714285,Connecticut,40.07142857142857,Rockland County,33.66949152542373,New Jersey,41.5,Bronx,29.003568429890848,Queens,38.20400340715503,Staten Island,23.543650793650794,Brooklyn,38.34233766233766
2018-05-19T02:00:00.000,Queens,37.93705941591138,Connecticut,53.0,New Jersey,49.860759493670884,Westchester,34.33108108108108,Nassau County,35.918103448275865,Rockland County,34.8421052631579,Staten Island,23.93293718166384,Bronx,36.46286231884058,Brooklyn,38.46148459383753,Manhattan,33.79302558956347
2018-06-18T02:00:00.000,Brooklyn,38.102649006622514,Nassau County,36.125,Bronx,38.505780346820806,Queens,34.56363636363636,Rockland County,38.0,Staten Island,23.81081081081081,Manhattan,34.42857142857143,New Jersey,41.0,Westchester,48.5
2018-08-17T02:00:00.000,Nassau County,36.44318181818182,Brooklyn,35.093153759820424,Manhattan,37.77456140350877,Westchester,33.61594202898551,Rockland County,33.714285714285715,Connecticut,23.0,Bronx,29.855861244019138,All Boroughs,25.242424242424242,New Jersey,34.975,Staten Island,27.701793721973093,Queens,35.043946932006634
2018-09-16T02:00:00.000,Bronx,30.088048315321043,Brooklyn,37.915153906866614,Connecticut,11.375,New Jersey,37.96,Nassau County,39.883720930232556,Manhattan,40.31824817518248,All Boroughs,14.545454545454545,Westchester,31.389880952380953,Queens,35.03299492385787,Rockland County,27.191176470588236,Staten Island,31.596685082872927
2018-10-16T02:00:00.000,Bronx,33.532087533808706,Manhattan,39.98947288700394,All Boroughs,8.533333333333333,Rockland County,35.86,Nassau County,38.447284345047926,Staten Island,26.85372340425532,Westchester,30.525862068965516,New Jersey,35.87931034482759,Queens,37.79220360824742,Connecticut,27.547619047619047,Brooklyn,36.48996350364963
2018-11-15T01:00:00.000,Manhattan,41.469128872923214,Staten Island,27.318181818181817,Brooklyn,36.2847551342812,New Jersey,44.5625,All Boroughs,7.5,Connecticut,50.0,Westchester,31.99532710280374,Queens,36.497307001795335,Nassau County,41.96441947565543,Rockland County,31.666666666666668,Bronx,37.59884767734966
2018-12-15T01:00:00.000,Manhattan,42.20454545454545,Westchester,40.61764705882353,Bronx,41.122359154929576,New Jersey,38.0,Connecticut,23.0,Rockland County,17.833333333333332,All Boroughs,7.5,Queens,33.851020408163265,Nassau County,40.41860465116279,Staten Island,29.115384615384617,Brooklyn,35.3129074315515
2019-01-14T01:00:00.000,Queens,36.17143906020558,Manhattan,40.88742603550296,Brooklyn,34.404580152671755,Connecticut,12.666666666666666,New Jersey,40.6125,Westchester,34.68396226415094,All Boroughs,8.173913043478262,Rockland County,36.61764705882353,Nassau County,35.91423357664234,Staten Island,28.285067873303166,Bronx,40.3165334094803
2019-02-13T01:00:00.000,Queens,37.26080827067669,Bronx,41.73939019365472,Brooklyn,33.763445978105665,Connecticut,28.0,All Boroughs,7.5,New Jersey,34.17857142857143,Rockland County,39.666666666666664,Westchester,35.14179104477612,Staten Island,28.732394366197184,Nassau County,37.79347826086956,Manhattan,40.617426204039354
2019-03-15T01:00:00.000,Bronx,38.53812154696133,Queens,37.70096225018505,Manhattan,39.14227886056972,New Jersey,37.45454545454545,All Boroughs,10.6875,Rockland County,44.25,Connecticut,19.8,Staten Island,26.891156462585034,Westchester,31.375,Nassau County,32.73446327683616,Brooklyn,34.68242033655567
2019-04-14T02:00:00.000,Bronx,41.55172413793103,Brooklyn,34.357142857142854,Queens,34.15,Westchester,15.25,Nassau County,38.0,Staten Island,23.0,Manhattan,26.5625
2019-05-14T02:00:00.000,Queens,33.71585482330468,Bronx,38.868547998070426,Manhattan,35.17795918367347,All Boroughs,8.692307692307692,New Jersey,34.410714285714285,Nassau County,33.41428571428571,Rockland County,33.93333333333333,Connecticut,38.0,Brooklyn,33.76889400921659,Staten Island,30.73843416370107,Westchester,28.271551724137932
2019-06-13T02:00:00.000,Queens,31.40767386091127,Brooklyn,33.63481404958678,Rockland County,33.642857142857146,Connecticut,38.0,Staten Island,34.68518518518518,Manhattan,36.53934126258005,Westchester,33.204081632653065,New Jersey,38.0,Bronx,44.605539637058264,All Boroughs,7.5,Nassau County,34.63953488372093
2019-08-12T02:00:00.000,Brooklyn,33.914794007490634,Nassau County,34.434859154929576,Rockland County,29.166666666666668,All Boroughs,10.736842105263158,Westchester,26.670103092783506,New Jersey,33.12903225806452,Queens,38.53772378516624,Manhattan,40.18740515933232,Staten Island,31.921810699588477,Bronx,31.72620266120778
2019-09-11T02:00:00.000,Bronx,29.154734024757445,Queens,38.5690621814475,Connecticut,35.0,Rockland County,19.26923076923077,All Boroughs,10.979591836734693,Manhattan,41.0916911931175,Westchester,33.60443037974684,Staten Island,28.881873727087576,Nassau County,34.5731843575419,New Jersey,34.028169014084504,Brooklyn,32.215133055466495
2019-10-11T02:00:00.000,Queens,33.31370701837023,Brooklyn,30.329752515637747,Connecticut,38.0,All Boroughs,20.785714285714285,Rockland County,28.5625,Nassau County,35.2348193697156,Westchester,39.2015625,New Jersey,28.544776119402986,Manhattan,41.45182320441989,Staten Island,28.724381625441698,Bronx,29.484190354519324
